,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Years_in_Service,Mileage_Category,Price_Category
891,921,Volkswagen Vento TSI,Chennai,2014,28000,First,16.93,1197.0,103.6,5.0,7.75,0,0,1,1,0,10,Low,5-10
892,922,Maruti Celerio VXI,Bangalore,2015,74000,First,23.1,998.0,67.04,5.0,4.15,0,0,1,0,1,9,Medium,<5
893,923,Toyota Fortuner 3.0 Diesel,Delhi,2011,75000,First,11.5,2982.0,171.0,7.0,10.85,1,0,0,0,1,13,Low,10-15
894,924,Mitsubishi Outlander 2.4,Delhi,2010,76000,Second,11.3,2360.0,170.0,5.0,5.53,0,0,1,1,0,14,Low,5-10
895,925,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Pune,2014,64889,First,15.5,1896.0,105.0,5.0,11.5,1,0,0,1,0,10,Low,10-15
896,927,Hyundai Creta 1.6 CRDi SX,Kolkata,2015,43000,First,19.67,1582.0,126.2,5.0,9.25,1,0,0,0,1,9,Low,5-10
897,928,Skoda Fabia 1.2 MPI Ambiente Petrol,Pune,2011,47490,First,17.5,1198.0,75.0,5.0,2.29,0,0,1,0,1,13,Low,<5
898,929,Ford EcoSport 1.5 TDCi Titanium,Chennai,2015,80000,First,22.77,1498.0,98.59,5.0,7.0,1,0,0,0,1,9,Medium,5-10
899,930,Maruti Zen Estilo 1.1 LXI BSIII,Bangalore,2007,60000,Second,18.2,1061.0,64.0,5.0,1.65,0,0,1,0,1,17,Low,<5
900,931,Maruti Ciaz 1.4 Delta,Ahmedabad,2017,6006,First,20.73,1373.0,91.1,5.0,8.25,0,0,1,0,1,7,Medium,5-10
901,932,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2011,71703,First,14.74,1991.0,181.03,5.0,9.14,0,0,1,1,0,13,Low,5-10
902,933,Honda Amaze SX i-VTEC,Hyderabad,2016,33000,First,17.8,1198.0,86.7,5.0,6.5,0,0,1,0,1,8,Low,5-10
903,935,Renault Duster 85PS Diesel RxL,Jaipur,2015,91000,First,19.87,1461.0,83.8,5.0,5.75,1,0,0,0,1,9,Low,5-10
904,937,Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,43000,Second,16.47,1198.0,73.9,5.0,2.1,0,0,1,0,1,13,Low,<5
905,938,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,63770,First,19.67,1582.0,126.2,5.0,13.55,1,0,0,0,1,7,Low,10-15
906,939,Jaguar XF Diesel,Kolkata,2012,43510,First,14.74,2993.0,270.9,5.0,20.5,1,0,0,1,0,12,Low,20-25
907,940,Jeep Compass 2.0 Limited 4X4,Mumbai,2017,52000,First,16.3,1956.0,170.0,5.0,20.0,1,0,0,0,1,7,Low,15-20
908,941,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Kochi,2018,31427,First,15.68,1999.0,177.0,5.0,59.72,1,0,0,1,0,6,Low,
909,942,Maruti Baleno Alpha Diesel,Kolkata,2016,29000,First,27.39,1248.0,74.0,5.0,6.5,1,0,0,0,1,8,Medium,5-10
910,943,Maruti Ciaz ZDi SHVS,Ahmedabad,2016,56000,First,28.09,1248.0,88.5,5.0,7.5,1,0,0,0,1,8,Medium,5-10
911,944,Maruti SX4 Vxi BSIII,Jaipur,2007,76000,Second,15.0,1586.0,104.68,5.0,2.15,0,0,1,0,1,17,Low,<5
912,945,Hyundai Elantra CRDi SX,Coimbatore,2015,53615,First,22.7,1582.0,126.24,5.0,8.44,1,0,0,0,1,9,Medium,5-10
913,946,Mitsubishi Pajero Sport 4X4,Bangalore,2013,132000,First,13.5,2477.0,175.56,7.0,12.49,1,0,0,0,1,11,Low,10-15
914,947,Volkswagen Ameo 1.2 MPI Comfortline,Pune,2017,14800,First,17.0,1198.0,73.75,5.0,5.48,0,0,1,0,1,7,Low,5-10
915,948,Maruti Ritz VXi,Hyderabad,2013,35433,First,18.5,1197.0,85.8,5.0,4.2,0,0,1,0,1,11,Low,<5
916,949,Hyundai Verna CRDi SX,Hyderabad,2013,82966,First,16.8,1493.0,110.0,5.0,7.2,1,0,0,0,1,11,Low,5-10
917,950,Maruti Swift Dzire Tour LDI,Jaipur,2014,96000,First,23.4,1248.0,74.0,5.0,4.8,1,0,0,0,1,10,Medium,<5
918,951,Mahindra KUV 100 mFALCON D75 K6,Kochi,2017,39528,First,25.32,1198.0,77.0,6.0,5.83,1,0,0,0,1,7,Medium,5-10
919,952,Toyota Innova Crysta 2.4 ZX MT,Coimbatore,2018,92056,First,13.68,2393.0,147.8,7.0,18.39,1,0,0,0,1,6,Low,15-20
920,953,Maruti Baleno Delta 1.2,Pune,2016,14930,First,21.4,1197.0,83.1,5.0,5.85,0,0,1,0,1,8,Medium,5-10
921,954,Honda Jazz VX Diesel,Mumbai,2016,38000,First,27.3,1498.0,98.6,5.0,6.21,1,0,0,0,1,8,Medium,5-10
922,955,Hyundai i20 1.2 Asta,Delhi,2013,71000,First,17.0,1197.0,80.0,5.0,3.65,0,0,1,0,1,11,Low,<5
923,956,Hyundai i20 Sportz Diesel,Delhi,2012,71000,First,23.0,1396.0,90.0,5.0,3.7,1,0,0,0,1,12,Medium,<5
924,957,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Pune,2015,50000,First,19.27,2143.0,167.62,5.0,30.0,1,0,0,1,0,9,Low,25-30
925,958,Hyundai Xcent 1.2 Kappa Base,Kochi,2016,48163,First,19.1,1197.0,82.0,5.0,4.85,0,0,1,0,1,8,Low,<5
926,959,Hyundai Grand i10 AT Asta,Coimbatore,2017,19168,First,18.9,1197.0,82.0,5.0,6.93,0,0,1,1,0,7,Low,5-10
927,960,Maruti Alto 800 VXI,Kolkata,2016,26000,First,22.74,796.0,47.3,5.0,2.6,0,0,1,0,1,8,Medium,<5
928,961,Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,37400,First,18.2,1199.0,82.5,5.0,1.89,0,0,1,0,1,10,Low,<5
929,962,Mercedes-Benz C-Class Progressive C 220d,Mumbai,2018,8682,First,0.0,1950.0,194.0,5.0,39.5,1,0,0,1,0,6,Very Low,
930,963,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2012,95000,First,13.7,1798.0,157.75,5.0,10.0,0,0,1,1,0,12,Low,5-10
931,964,Audi A4 2.0 TDI,Kolkata,2009,34000,First,16.55,1968.0,147.51,5.0,9.95,1,0,0,1,0,15,Low,5-10
932,965,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Mumbai,2014,95000,Second,12.8,2494.0,102.0,8.0,9.45,1,0,0,0,1,10,Low,5-10
933,966,Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,13689,First,17.9,2143.0,136.0,5.0,28.25,1,0,0,1,0,7,Low,25-30
934,967,Hyundai i10 Era,Jaipur,2008,84000,Second,19.81,1086.0,68.05,5.0,1.8,0,0,1,0,1,16,Low,<5
935,968,Maruti Swift Dzire VXi,Kolkata,2008,47000,Second,17.5,1298.0,85.8,5.0,1.4,0,0,1,0,1,16,Low,<5
936,969,Skoda Rapid 1.5 TDI AT Ambition,Ahmedabad,2015,60001,First,21.66,1498.0,103.52,5.0,7.25,1,0,0,1,0,9,Medium,5-10
937,970,Maruti Ritz VDi,Hyderabad,2012,96000,First,21.1,1248.0,73.9,5.0,3.6,1,0,0,0,1,12,Medium,<5
938,971,Hyundai Accent GLS 1.6,Jaipur,2004,47300,Second,14.4,1599.0,94.0,5.0,1.2,0,0,1,0,1,20,Low,<5
939,972,Honda Amaze SX i-VTEC,Coimbatore,2014,28246,Second,17.8,1198.0,86.7,5.0,4.94,0,0,1,0,1,10,Low,<5
940,973,Maruti Wagon R LXI,Delhi,2007,65000,Second,18.9,998.0,67.1,5.0,1.25,0,0,1,0,1,17,Low,<5
941,974,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2013,68000,Second,22.07,1199.0,73.9,5.0,4.8,1,0,0,0,1,11,Medium,<5
942,975,Ford Endeavour 2.2 Trend AT 4X2,Kochi,2019,11209,First,12.62,2198.0,158.0,7.0,31.15,1,0,0,1,0,5,Low,
943,976,Hyundai i20 1.2 Sportz,Pune,2011,41980,Second,17.0,1197.0,80.0,5.0,3.3,0,0,1,0,1,13,Low,<5
944,977,Chevrolet Beat Diesel PS,Bangalore,2012,65000,First,25.44,936.0,57.6,5.0,2.4,1,0,0,0,1,12,Medium,<5
945,978,Honda Civic 2010-2013 1.8 V MT,Kolkata,2010,38000,First,14.8,1799.0,130.2,5.0,2.0,0,0,1,0,1,14,Low,<5
946,979,Maruti Wagon R VXI BS IV,Pune,2014,51000,First,20.51,998.0,67.04,5.0,3.1,0,0,1,0,1,10,Medium,<5
947,980,Skoda Rapid 1.6 MPI Ambition Plus,Kochi,2014,33855,First,15.0,1598.0,103.6,5.0,5.09,0,0,1,0,1,10,Low,5-10
948,981,Maruti Baleno Vxi - BSIII,Pune,2006,146000,Second,15.4,1590.0,94.0,5.0,1.05,0,0,1,0,1,18,Low,<5
949,982,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2015,47037,Second,22.77,1498.0,98.59,5.0,7.0,1,0,0,0,1,9,Medium,5-10
950,983,Hyundai Accent GLE,Ahmedabad,2010,58000,Second,13.2,1495.0,94.0,5.0,2.5,0,0,1,0,1,14,Low,<5
951,984,BMW 5 Series 520d Luxury Line,Mumbai,2012,61240,First,22.48,1995.0,190.0,5.0,17.5,1,0,0,1,0,12,Medium,15-20
952,985,Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211,First,20.92,998.0,67.1,5.0,2.1,0,0,1,0,1,13,Medium,<5
953,986,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2013,84000,First,15.73,1968.0,174.33,5.0,17.75,1,0,0,1,0,11,Low,15-20
954,988,Toyota Corolla H4,Bangalore,2005,67000,Second,11.3,1794.0,125.0,5.0,2.45,0,0,1,1,0,19,Low,<5
955,989,Volvo XC60 D5,Pune,2011,106976,First,13.5,2400.0,215.0,5.0,13.8,1,0,0,1,0,13,Low,10-15
956,990,Honda Jazz 1.5 VX i DTEC,Kolkata,2016,27210,First,27.3,1498.0,98.6,5.0,5.85,1,0,0,0,1,8,Medium,5-10
957,991,Maruti Ciaz 1.3 Alpha,Delhi,2017,26322,First,28.09,1248.0,88.5,5.0,8.9,1,0,0,0,1,7,Medium,5-10
958,992,Maruti Swift VXI BSIV,Mumbai,2016,9107,First,20.4,1197.0,81.8,5.0,5.15,0,0,1,0,1,8,Medium,5-10
959,993,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,63983,First,19.27,2143.0,170.0,5.0,16.56,1,0,0,1,0,9,Low,15-20
960,994,Maruti Wagon R VXI Minor,Chennai,2010,134000,Second,18.9,1061.0,67.0,5.0,1.65,0,0,1,0,1,14,Low,<5
961,995,Mercedes-Benz A Class A180 Sport,Pune,2015,11000,First,15.5,1595.0,120.7,5.0,16.0,0,0,1,1,0,9,Low,15-20
962,996,Hyundai Santro Xing GL,Pune,2008,93000,First,0.0,1086.0,62.0,5.0,1.45,0,0,1,0,1,16,Very Low,<5
963,997,Maruti Swift Dzire AMT ZDI,Coimbatore,2017,24852,First,26.59,1248.0,74.0,5.0,8.08,1,0,0,1,0,7,Medium,5-10
964,998,Hyundai Grand i10 AT Asta,Pune,2014,37632,First,18.9,1197.0,82.0,5.0,4.5,0,0,1,1,0,10,Low,<5
965,999,Nissan Sunny 2011-2014 XV Special Edition,Chennai,2013,55000,Second,16.95,1498.0,97.7,5.0,4.3,0,0,1,0,1,11,Low,<5
966,1000,Maruti A-Star Lxi,Hyderabad,2010,81448,First,19.0,998.0,66.1,5.0,2.6,0,0,1,0,1,14,Low,<5
967,1001,Renault KWID RXT Optional,Hyderabad,2018,1900,First,25.17,799.0,53.3,5.0,4.45,0,0,1,0,1,6,Medium,<5
968,1002,Hyundai Verna 1.6 SX VTVT (O) AT,Coimbatore,2012,54957,First,17.1,1591.0,121.4,5.0,5.37,0,0,1,1,0,12,Low,5-10
969,1003,Maruti Wagon R LXI Minor,Chennai,2008,55000,Second,18.9,1061.0,67.0,5.0,1.75,0,0,1,0,1,16,Low,<5
970,1004,BMW 3 Series 320d Sport Line,Kolkata,2013,21983,First,18.88,1995.0,184.0,5.0,16.5,1,0,0,1,0,11,Low,15-20
971,1005,BMW 5 Series 2003-2012 520d,Delhi,2013,76000,First,18.48,1995.0,177.0,5.0,19.0,1,0,0,1,0,11,Low,15-20
972,1006,Tata Indigo CS eVX,Jaipur,2016,65000,First,25.0,1396.0,69.01,5.0,2.8,1,0,0,0,1,8,Medium,<5
973,1007,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,26000,First,22.54,1396.0,88.73,5.0,6.2,1,0,0,0,1,9,Medium,5-10
974,1008,Maruti Omni E MPI STD BS IV,Kochi,2019,11571,First,16.8,796.0,34.2,8.0,3.8,0,0,1,0,1,5,Low,<5
975,1009,Maruti Swift ZDi,Hyderabad,2014,81000,First,25.2,1248.0,74.0,5.0,6.1,1,0,0,0,1,10,Medium,5-10
976,1010,Ford Ecosport Signature Edition Diesel,Coimbatore,2019,23154,First,23.0,1498.0,98.96,5.0,11.65,1,0,0,0,1,5,Medium,10-15
977,1011,Honda Brio VX AT,Mumbai,2014,26856,First,16.5,1198.0,86.8,5.0,4.15,0,0,1,1,0,10,Low,<5
978,1012,Toyota Innova Crysta 2.4 GX MT,Chennai,2017,67489,First,13.68,2393.0,147.8,7.0,16.5,1,0,0,0,1,7,Low,15-20
979,1013,Mahindra Scorpio 2.6 LX,Bangalore,2008,176000,Second,10.5,2179.0,120.0,8.0,4.3,1,0,0,0,1,16,Low,<5
980,1014,Hyundai i20 1.2 Magna,Kolkata,2010,18000,First,18.5,1197.0,80.0,5.0,2.25,0,0,1,0,1,14,Low,<5
981,1015,Hyundai Verna 1.6 SX,Ahmedabad,2014,63003,First,22.32,1582.0,126.32,5.0,6.75,1,0,0,0,1,10,Medium,5-10
982,1016,Mahindra XUV500 W6 2WD,Chennai,2014,80000,First,15.1,2179.0,140.0,7.0,9.4,1,0,0,0,1,10,Low,5-10
983,1017,Volkswagen Vento 1.5 TDI Comfortline,Coimbatore,2014,56658,First,20.64,1498.0,108.5,5.0,5.39,1,0,0,0,1,10,Medium,5-10
984,1018,Maruti Swift Dzire VDI Optional,Kochi,2019,18592,First,26.59,1248.0,74.0,5.0,8.51,1,0,0,0,1,5,Medium,5-10
985,1019,Tata Manza Aura Safire BS IV,Pune,2010,75695,First,13.7,1368.0,88.8,5.0,1.85,0,0,1,0,1,14,Low,<5
986,1020,Maruti Swift VDI,Kolkata,2012,82000,Second,22.9,1248.0,74.0,5.0,2.5,1,0,0,0,1,12,Medium,<5
987,1021,Volkswagen Polo Diesel Highline 1.2L,Chennai,2013,60000,First,22.07,1199.0,73.9,5.0,4.75,1,0,0,0,1,11,Medium,<5
988,1022,Honda City 1.5 V MT,Pune,2009,138000,Second,17.0,1497.0,118.0,5.0,3.5,0,0,1,0,1,15,Low,<5
989,1023,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,2014,67000,First,23.0,1396.0,90.0,5.0,5.5,1,0,0,0,1,10,Medium,5-10
990,1024,Honda City 1.5 V MT,Coimbatore,2012,42750,First,17.0,1497.0,118.0,5.0,6.33,0,0,1,0,1,12,Low,5-10
991,1025,Chevrolet Beat Diesel,Kochi,2014,52398,First,25.44,936.0,57.6,5.0,2.47,1,0,0,0,1,10,Medium,<5
992,1026,Chevrolet Spark 1.0 LS,Kochi,2014,36657,First,16.2,995.0,62.1,5.0,3.3,0,0,1,0,1,10,Low,<5
993,1027,Tata New Safari DICOR 2.2 EX 4x2,Delhi,2011,77000,Second,11.57,2179.0,138.1,7.0,3.5,1,0,0,0,1,13,Low,<5
994,1028,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2014,85000,First,11.3,2987.0,254.8,7.0,38.75,1,0,0,1,0,10,Low,
995,1029,BMW 5 Series 2003-2012 530d Highline,Pune,2008,112500,First,11.5,2993.0,235.0,5.0,7.99,1,0,0,1,0,16,Low,5-10
996,1030,Toyota Fortuner 2.8 4WD MT,Kochi,2013,105072,First,14.24,2755.0,174.5,7.0,13.28,1,0,0,0,1,11,Low,10-15
997,1031,BMW X1 sDrive 18i,Pune,2012,80000,First,11.25,1995.0,150.0,5.0,9.5,0,0,1,1,0,12,Low,5-10
998,1032,Renault Captur 1.5 Diesel Platine Mono,Kochi,2019,3102,First,20.37,1461.0,108.45,5.0,14.01,1,0,0,0,1,5,Medium,10-15
999,1033,Hyundai Xcent 1.1 CRDi S,Coimbatore,2016,14656,First,24.4,1120.0,71.0,5.0,6.99,1,0,0,0,1,8,Medium,5-10
1000,1034,BMW 3 Series 320d,Hyderabad,2010,105000,Second,13.2,1995.0,170.0,5.0,11.0,1,0,0,1,0,14,Low,10-15
1001,1035,BMW 5 Series 2010-2013 525i,Hyderabad,2008,61000,Second,10.8,2497.0,215.0,5.0,11.0,0,0,1,1,0,16,Low,10-15
1002,1036,Nissan Micra XE,Pune,2010,85046,Second,18.06,1198.0,75.0,5.0,2.3,0,0,1,0,1,14,Low,<5
1003,1037,Jaguar XF 2.2 Litre Luxury,Delhi,2014,48000,First,16.36,2179.0,187.7,5.0,26.5,1,0,0,1,0,10,Low,25-30
1004,1038,Land Rover Range Rover TDV8 (Diesel),Bangalore,2011,55000,First,10.2,4367.0,308.0,7.0,67.0,1,0,0,1,0,13,Low,
1005,1039,Jeep Compass 1.4 Limited Option,Mumbai,2017,4000,First,16.0,1368.0,160.0,5.0,17.75,0,0,1,1,0,7,Low,15-20
1006,1040,Honda CR-V 2.4 AT,Delhi,2010,94000,Second,10.1,2354.0,152.0,5.0,4.8,0,0,1,1,0,14,Low,<5
1007,1041,Maruti Swift VXI,Coimbatore,2013,61110,First,18.6,1197.0,85.8,5.0,4.57,0,0,1,0,1,11,Low,<5
1008,1042,Hyundai Xcent 1.1 CRDi S,Chennai,2016,80000,First,24.4,1120.0,71.0,5.0,3.5,1,0,0,0,1,8,Medium,<5
1009,1043,Nissan Terrano XV Premium 110 PS,Kochi,2015,43190,First,19.01,1461.0,108.5,5.0,7.61,1,0,0,0,1,9,Low,5-10
1010,1044,Audi A4 35 TDI Technology,Hyderabad,2015,45000,First,18.25,1968.0,187.74,5.0,25.0,1,0,0,1,0,9,Low,20-25
1011,1045,Hyundai Grand i10 Asta Option,Coimbatore,2016,44178,First,18.9,1197.0,82.0,5.0,5.88,0,0,1,0,1,8,Low,5-10
1012,1046,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2015,84415,First,12.99,2494.0,100.6,8.0,13.5,1,0,0,0,1,9,Low,10-15
1013,1047,Hyundai i20 1.2 Magna,Kolkata,2015,35000,First,18.5,1197.0,80.0,5.0,4.6,0,0,1,0,1,9,Low,<5
1014,1048,Ford EcoSport 1.5 TDCi Titanium,Kolkata,2013,44000,First,22.77,1498.0,98.59,5.0,4.9,1,0,0,0,1,11,Medium,<5
1015,1049,Honda City 1.5 S MT,Hyderabad,2012,67635,First,17.0,1497.0,118.0,5.0,5.25,0,0,1,0,1,12,Low,5-10
1016,1050,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,18385,First,14.8,1497.0,121.36,5.0,12.41,0,0,1,1,0,6,Low,10-15
1017,1051,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2014,35000,First,22.07,1199.0,73.9,5.0,3.8,1,0,0,0,1,10,Medium,<5
1018,1052,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mumbai,2010,49000,First,19.27,2143.0,170.0,5.0,8.95,1,0,0,1,0,14,Low,5-10
1019,1053,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2013,69000,First,22.7,1498.0,89.84,5.0,7.2,1,0,0,0,1,11,Medium,5-10
1020,1054,Tata Indigo GLE,Hyderabad,2017,23228,First,14.4,1396.0,65.0,5.0,4.5,0,0,1,0,1,7,Low,<5
1021,1055,Maruti Swift Dzire LDI,Delhi,2014,68462,First,26.59,1248.0,74.0,5.0,4.15,1,0,0,0,1,10,Medium,<5
1022,1056,Maruti S-Cross Zeta DDiS 200 SH,Coimbatore,2016,74611,First,25.1,1248.0,88.5,5.0,7.94,1,0,0,0,1,8,Medium,5-10
1023,1057,Renault Duster 110PS Diesel RxZ Pack,Pune,2014,90000,First,19.01,1461.0,108.45,5.0,7.25,1,0,0,0,1,10,Low,5-10
1024,1058,Maruti Wagon R VXI,Delhi,2016,22000,First,18.9,998.0,67.1,5.0,3.7,0,0,1,0,1,8,Low,<5
1025,1059,Hyundai Santro Xing GL,Hyderabad,2010,58163,First,0.0,1086.0,62.0,5.0,2.45,0,0,1,0,1,14,Very Low,<5
1026,1060,Chevrolet Beat Diesel LT,Chennai,2011,109500,Third,25.44,936.0,57.6,5.0,1.5,1,0,0,0,1,13,Medium,<5
1027,1061,Mahindra XUV500 W4 1.99 mHawk,Delhi,2017,13363,First,16.0,1997.0,140.0,7.0,12.0,1,0,0,0,1,7,Low,10-15
1028,1062,Hyundai i10 Era 1.1,Delhi,2012,51000,Second,19.81,1086.0,68.05,5.0,2.2,0,0,1,0,1,12,Low,<5
1029,1063,Tata New Safari DICOR 2.2 EX 4x4,Hyderabad,2007,103000,First,13.93,2179.0,138.0,7.0,3.6,1,0,0,0,1,17,Low,<5
1030,1064,Hyundai i10 Sportz,Kolkata,2009,43002,First,20.36,1197.0,78.9,5.0,1.92,0,0,1,0,1,15,Medium,<5
1031,1065,Toyota Innova Crysta 2.8 ZX AT,Bangalore,2016,108000,First,11.36,2755.0,171.5,7.0,20.5,1,0,0,1,0,8,Low,20-25
1032,1066,Skoda Laura Elegance MT,Jaipur,2010,82407,First,17.5,1896.0,106.0,5.0,4.25,1,0,0,0,1,14,Low,<5
1033,1067,Hyundai Grand i10 Sportz,Kolkata,2013,29000,First,18.9,1197.0,82.0,5.0,3.2,0,0,1,0,1,11,Low,<5
1034,1069,Maruti Swift Dzire VDI,Kolkata,2014,45000,First,23.4,1248.0,74.0,5.0,3.85,1,0,0,0,1,10,Medium,<5
1035,1070,Hyundai i20 Asta 1.4 CRDi (Diesel),Kochi,2010,93401,First,23.0,1396.0,90.0,5.0,3.48,1,0,0,0,1,14,Medium,<5
1036,1071,Ford Figo 2015-2019 1.5D Trend MT,Hyderabad,2017,95802,Second,25.83,1498.0,99.0,5.0,4.55,1,0,0,0,1,7,Medium,<5
1037,1072,Maruti Ertiga VDI,Pune,2016,130000,First,25.47,1248.0,88.5,7.0,7.0,1,0,0,0,1,8,Medium,5-10
1038,1073,Maruti Ertiga ZDI,Ahmedabad,2013,67443,First,20.77,1248.0,88.8,7.0,5.75,1,0,0,0,1,11,Medium,5-10
1039,1074,Honda City 1.5 V AT Sunroof,Kochi,2016,47681,First,16.8,1497.0,116.3,5.0,8.73,0,0,1,1,0,8,Low,5-10
1040,1075,Maruti Alto LXi BSIII,Hyderabad,2009,35000,First,19.7,796.0,46.3,5.0,1.7,0,0,1,0,1,15,Low,<5
1041,1076,Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,2016,68000,First,10.91,3198.0,197.0,7.0,29.5,1,0,0,1,0,8,Low,25-30
1042,1077,Maruti Vitara Brezza ZDi Plus,Kochi,2019,34688,First,24.3,1248.0,88.5,5.0,10.49,1,0,0,0,1,5,Medium,10-15
1043,1078,Porsche Boxster S tiptronic,Kolkata,2015,10512,First,8.6,2706.0,265.0,2.0,64.0,0,0,1,1,0,9,Very Low,
1044,1079,Maruti Swift ZDi,Pune,2016,58000,First,22.9,1248.0,74.0,5.0,7.55,1,0,0,0,1,8,Medium,5-10
1045,1080,Tata Zest Revotron 1.2 XT,Mumbai,2014,40000,First,17.57,1193.0,88.7,5.0,3.95,0,0,1,0,1,10,Low,<5
1046,1081,Hyundai i20 1.2 Sportz Option,Bangalore,2010,61000,Fourth & Above,17.0,1197.0,80.0,5.0,3.25,0,0,1,0,1,14,Low,<5
1047,1082,Skoda Fabia 1.4 TDI Active,Mumbai,2009,86000,First,19.4,1422.0,70.0,5.0,2.75,1,0,0,0,1,15,Low,<5
1048,1083,Toyota Corolla Altis D-4D J,Kolkata,2015,45000,First,21.43,1364.0,87.2,5.0,7.35,1,0,0,0,1,9,Medium,5-10
1049,1084,Volkswagen Ameo 1.2 MPI Comfortline,Ahmedabad,2017,55000,First,17.0,1198.0,73.75,5.0,4.7,0,0,1,0,1,7,Low,<5
1050,1085,Hyundai Creta 1.6 VTVT S,Kochi,2016,36855,Second,15.29,1591.0,121.3,5.0,8.77,0,0,1,0,1,8,Low,5-10
1051,1086,Hyundai i10 Magna 1.2,Kochi,2013,46821,First,20.36,1197.0,78.9,5.0,3.42,0,0,1,0,1,11,Medium,<5
1052,1087,Chevrolet Beat LS,Kolkata,2015,120000,First,18.6,1199.0,76.8,5.0,2.5,0,0,1,0,1,9,Low,<5
1053,1088,Jaguar XF 3.0 Litre S Premium Luxury,Kolkata,2012,29000,First,14.74,2993.0,270.9,5.0,20.0,1,0,0,1,0,12,Low,15-20
1054,1089,Nissan Terrano XL,Mumbai,2014,40000,First,13.24,1598.0,102.5,5.0,5.25,0,0,1,0,1,10,Low,5-10
1055,1090,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Delhi,2013,60000,Second,15.73,1968.0,174.33,5.0,14.5,1,0,0,1,0,11,Low,10-15
1056,1091,Hyundai i10 Asta AT,Mumbai,2011,64984,First,16.95,1197.0,78.9,5.0,3.45,0,0,1,1,0,13,Low,<5
1057,1092,Maruti Alto K10 VXI AGS,Pune,2015,73204,First,24.07,998.0,67.1,5.0,3.3,0,0,1,1,0,9,Medium,<5
1058,1093,Audi Q7 4.2 TDI Quattro Technology,Bangalore,2014,50000,First,11.33,4134.0,335.2,7.0,51.0,1,0,0,1,0,10,Low,
1059,1094,Maruti Vitara Brezza VDi,Kolkata,2017,35000,First,24.3,1248.0,88.5,5.0,6.5,1,0,0,0,1,7,Medium,5-10
1060,1095,Hyundai EON D Lite Plus,Hyderabad,2013,17729,First,21.1,814.0,55.2,5.0,3.65,0,0,1,0,1,11,Medium,<5
1061,1096,Mahindra XUV300 W8 Diesel,Chennai,2012,97000,First,20.0,1497.0,115.0,5.0,7.25,1,0,0,0,1,12,Medium,5-10
1062,1097,Hyundai Verna CRDi 1.6 SX Option,Kochi,2014,89614,First,22.0,1582.0,126.2,5.0,6.01,1,0,0,0,1,10,Medium,5-10
1063,1098,Maruti Wagon R VXI,Kolkata,2015,14000,First,18.9,998.0,67.1,5.0,2.8,0,0,1,0,1,9,Low,<5
1064,1099,Hyundai i20 Sportz Option,Chennai,2012,50000,First,17.0,1197.0,80.0,5.0,4.0,0,0,1,0,1,12,Low,<5
1065,1100,Honda City i VTEC V,Delhi,2014,62505,First,17.4,1497.0,117.3,5.0,5.95,0,0,1,0,1,10,Low,5-10
1066,1101,Toyota Innova 2.5 V Diesel 7-seater,Chennai,2011,248000,Second,12.8,2494.0,102.0,7.0,9.2,1,0,0,0,1,13,Low,5-10
1067,1102,Hyundai Verna CRDi SX,Pune,2012,94900,First,16.8,1493.0,110.0,5.0,5.35,1,0,0,0,1,12,Low,5-10
1068,1103,Tata Hexa XT,Delhi,2017,55000,First,17.6,2179.0,153.86,7.0,12.0,1,0,0,0,1,7,Low,10-15
1069,1104,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,53735,Second,12.07,2967.0,241.4,7.0,38.94,1,0,0,1,0,9,Low,
1070,1105,Maruti Wagon R VXI,Coimbatore,2008,53934,Second,18.9,998.0,67.1,5.0,2.69,0,0,1,0,1,16,Low,<5
